0.475757;-0.0728;-0.0436;-0.0211;0.087
0.483506;0.0226;-0.0316;-0.0330;0.051
0.491915;0.0894;-0.0003;-0.1025;0.136
0.499247;-0.0228;-0.0026;-0.0354;0.042
0.508271;-0.0846;-0.0290;0.0005;0.089
0.515708;-0.0150;-0.0049;-0.0139;0.021
0.523674;-0.0244;-0.0072;-0.0235;0.035
0.532578;-0.0509;-0.0022;0.0053;0.051
0.539552;-0.0177;-0.0092;-0.0306;0.037
0.547830;0.0247;0.0339;-0.0378;0.056
0.556575;-0.0116;0.0218;-0.0138;0.028
0.567814;-0.0575;0.0240;-0.0019;0.062
0.573179;-0.0051;0.0406;-0.0258;0.048
0.580231;-0.0197;0.0502;-0.0210;0.058
0.588571;-0.0272;0.0811;-0.0066;0.086
0.596409;-0.0348;0.0713;-0.0186;0.081
0.604984;0.0006;0.0948;-0.0210;0.097
0.613661;-0.0092;0.0799;-0.0330;0.087
0.620928;-0.0237;0.0460;-0.0306;0.060
0.629422;-0.0046;0.0287;-0.0283;0.041
0.638109;-0.0188;0.0044;-0.0235;0.030
0.646138;-0.0354;0.0042;-0.0116;0.037
0.656801;-0.0187;-0.0366;-0.0235;0.047
0.671706;-0.0092;-0.0246;-0.0259;0.037
0.672133;-0.0188;-0.0365;-0.0235;0.047
0.677378;-0.0329;-0.0413;-0.0307;0.061
0.684817;-0.0353;-0.0485;-0.0235;0.064
0.692794;-0.0257;-0.0605;-0.0403;0.077
0.701225;-0.0427;-0.0365;-0.0187;0.059
0.709267;-0.0308;-0.0220;-0.0068;0.038
0.716752;-0.0479;-0.0196;-0.0235;0.057
0.724817;-0.0265;-0.0123;-0.0283;0.041
0.733147;-0.0246;-0.0097;-0.0426;0.050
0.741278;-0.0130;-0.0001;-0.0450;0.047
0.749661;-0.0324;0.0093;-0.0259;0.042
0.757734;-0.0087;-0.0146;-0.0498;0.053
0.769045;0.0058;0.0190;-0.0354;0.041
0.773590;-0.0613;0.0262;-0.0163;0.069
0.781141;-0.0705;0.0238;0.0005;0.074
0.789367;-0.0299;0.0333;-0.0259;0.052
0.797861;0.0107;0.0667;-0.0522;0.085
0.805925;-0.0250;0.0452;-0.0283;0.059
0.814129;-0.0247;0.0451;-0.0522;0.073
0.821853;0.0020;0.0521;-0.0187;0.055
0.830578;-0.0976;0.0302;0.0172;0.104
0.838406;-0.0685;0.0347;0.0076;0.077
0.846717;0.0059;0.0393;-0.0260;0.048
0.857014;-0.0301;0.0056;-0.0260;0.040
0.871800;-0.0349;0.0053;-0.0332;0.048
0.872268;-0.0184;-0.0043;-0.0523;0.056
0.880147;-0.0353;-0.0019;-0.0140;0.038
0.887469;-0.0472;-0.0188;-0.0092;0.052
0.893738;-0.0498;-0.0523;-0.0236;0.076
0.902193;-0.0215;-0.0526;-0.0308;0.065
0.910162;-0.0172;-0.0334;-0.0212;0.043
0.918198;-0.0344;-0.0548;-0.0451;0.079
0.926134;-0.0250;-0.0284;-0.0427;0.057
0.934397;-0.0084;-0.0356;-0.0427;0.056
0.942196;-0.0323;-0.0474;-0.0379;0.069
0.950238;-0.0228;-0.0280;-0.0283;0.046
0.958189;-0.0105;-0.0348;-0.0187;0.041
0.970460;-0.0201;-0.0010;-0.0498;0.054
0.976489;-0.0345;-0.0272;-0.0307;0.054
0.983010;-0.0345;-0.0557;-0.0259;0.070
0.991202;-0.0200;-0.0219;-0.0283;0.041
0.999035;-0.0295;-0.0194;-0.0426;0.055
1.006236;-0.0317;-0.0359;-0.0235;0.053
1.014434;-0.0388;-0.0427;-0.0330;0.067
1.022532;-0.0291;-0.0352;-0.0354;0.058
1.030572;-0.0313;-0.0420;-0.0234;0.057
1.038499;-0.0316;-0.0609;-0.0282;0.074
1.046491;0.0017;-0.0821;-0.0377;0.090
1.055797;-0.0268;-0.1245;-0.0401;0.134
1.065813;-0.0363;-0.1522;-0.0352;0.160
1.070857;0.0069;-0.1507;-0.0328;0.154
1.079659;-0.0099;-0.1610;-0.0518;0.169
1.087642;-0.0120;-0.1684;-0.0517;0.177
1.096840;-0.0046;-0.1730;-0.0563;0.182
1.104932;0.0029;-0.1820;-0.0562;0.191
1.111255;-0.0060;-0.1739;-0.0512;0.181
1.119372;-0.0150;-0.1349;-0.0295;0.139
1.127168;-0.0290;-0.1554;-0.0341;0.162
1.135231;-0.0164;-0.1519;-0.0459;0.160
1.143135;0.0033;-0.1602;-0.0313;0.163
1.152237;-0.0320;-0.1636;-0.0359;0.171
1.159276;-0.0098;-0.1597;-0.0405;0.165
1.177992;-0.0166;-0.1964;-0.0474;0.203
1.178369;0.0270;-0.2323;-0.0639;0.242
1.183216;-0.0132;-0.3077;-0.0372;0.310
1.191372;-0.0126;-0.3243;-0.0631;0.331
1.199375;0.0118;-0.3064;-0.0314;0.308
1.207700;-0.0353;-0.3447;0.0075;0.347
1.215404;-0.0721;-0.3696;0.0249;0.377
1.223712;-0.0259;-0.3785;-0.0820;0.388
1.233098;0.0127;-0.4243;-0.0451;0.427
1.240316;0.0482;-0.4250;-0.0775;0.435
1.248322;0.0688;-0.4057;-0.1242;0.430
1.257823;0.0558;-0.4238;0.0687;0.433
1.270200;0.1260;-0.3938;-0.0185;0.414
1.274781;0.1358;-0.3391;-0.2181;0.425
1.280965;-0.0536;-0.3923;-0.0371;0.398
1.288848;-0.1839;-0.3783;0.0171;0.421
1.297352;-0.2737;-0.3954;0.4086;0.631
1.305405;-0.1563;-0.2696;0.0191;0.312
1.314041;-0.1010;-0.2195;0.0580;0.248
1.321886;-0.0256;-0.2641;-0.2907;0.394
1.331329;0.1310;-0.2712;-0.1080;0.320
1.336630;0.2916;-0.3826;-0.2269;0.532
1.344573;0.0665;-0.1606;-0.0251;0.176
1.352514;0.2889;-0.0375;-0.0389;0.294
1.363048;0.4045;-0.0403;-0.1583;0.436
1.369111;-0.1915;-0.0451;-0.4787;0.518
1.376573;-0.5419;-0.3422;0.1657;0.662
1.384650;-0.1211;-0.2250;0.4605;0.527
1.392938;0.4034;0.0303;-0.3603;0.542
1.400682;-0.1405;-0.1154;0.5209;0.552
1.408998;-0.0356;0.1179;-0.3910;0.410
1.417184;0.1600;0.1874;0.0591;0.253
1.424917;-0.0868;0.1313;0.1095;0.192
1.433418;-0.0272;0.3873;-0.2090;0.441
1.440859;-0.2132;0.1176;0.3248;0.406
1.449004;-0.0968;0.1318;-0.0679;0.177
1.458748;-0.3649;0.1322;0.2624;0.468
1.470480;0.1103;0.0920;-0.0200;0.145
1.474453;0.3955;0.1650;-0.2020;0.474
1.481390;0.0150;-0.1500;-0.3958;0.424
1.490072;-0.3249;-0.0259;0.6241;0.704
1.499709;-0.2309;-0.0516;-0.1443;0.277
1.506564;0.5010;0.1374;-0.1802;0.550
1.514930;0.0460;0.0166;-0.8459;0.847
1.522552;-0.1380;-0.0189;1.1749;1.183
1.530771;-0.3098;-0.2189;0.3250;0.500
1.539382;0.0639;0.2120;-0.8215;0.851
1.547419;-0.2360;-0.0340;1.1704;1.194
1.554200;0.0424;-0.0748;-0.1536;0.176
1.562832;0.3709;-0.0038;-0.9843;1.052
1.570534;0.3973;-0.1397;0.3806;0.568
1.578017;0.3211;-0.2937;-0.9124;1.011
1.585699;0.1759;0.0103;-0.2083;0.273
1.594443;-0.2412;-0.6407;0.5600;0.884
1.601861;-0.1519;-0.4483;-0.0980;0.483
1.609933;-0.1805;-0.2457;-0.5502;0.629
1.618014;-0.0216;-0.5063;2.3850;2.438
1.626204;-0.1182;-0.3509;-1.7683;1.807
1.634027;-0.4975;-0.3155;0.0175;0.589
1.642008;0.4162;-0.2869;-0.9658;1.090
1.650087;0.9866;0.2081;-0.2743;1.045
1.658918;-0.1675;-0.5250;-0.0196;0.551
1.679907;-0.4549;-0.4685;0.1962;0.682
1.680233;-0.8679;-0.1808;-1.8311;2.034
1.683663;-0.1182;-0.4560;5.9643;5.983
1.693077;0.1595;-0.2736;-4.8763;4.887
1.700237;-0.2459;-0.3070;4.0825;4.101
1.706795;0.6427;-0.8237;-1.9605;2.222
1.714871;1.8100;0.7161;0.5692;2.028
1.722379;-0.4307;-0.8166;-1.3468;1.633
1.730598;-0.9907;0.0689;0.4963;1.110
1.739041;-0.7603;-0.3812;2.5803;2.717
1.747295;0.4352;0.6977;-2.5269;2.657
1.758587;-0.5748;0.0444;-2.0541;2.133
1.771449;0.8056;-0.2535;2.9166;3.036
1.771986;0.6107;-0.4655;-3.5673;3.649
1.779064;0.8991;0.4885;1.7233;2.004
1.786689;-1.6175;-0.3796;-1.2523;2.081
1.795249;-0.2399;-0.6167;3.1976;3.265
1.802953;-0.1879;0.2436;-2.4207;2.440
1.811361;0.5868;-0.2674;0.1833;0.670
1.819250;-0.5605;-0.6334;0.1627;0.861
1.827158;0.5310;0.0711;1.9622;2.034
1.835224;-1.6273;-0.8814;-3.1259;3.633
1.843162;0.4702;0.6416;1.1292;1.381
1.851072;-0.1802;0.3582;0.8591;0.948
1.860293;-0.4258;-0.0240;-0.2243;0.482
1.873349;0.9626;0.9851;-1.6666;2.162
1.878247;0.6573;-0.3508;-3.2388;3.323
1.883388;1.3817;0.4783;5.5294;5.719
1.891979;-1.7663;-0.6360;-4.7459;5.104
1.900816;0.8126;0.9898;0.3123;1.318
1.907866;-1.3436;-0.4308;-0.8258;1.635
1.915713;0.8482;0.2804;5.1289;5.206
1.923954;-1.8767;0.3607;-4.6262;5.005
1.931870;0.9687;0.4023;-3.7490;3.893
1.940337;0.7699;0.1946;-0.8439;1.159
1.948725;-1.3914;-0.7669;5.7083;5.925
1.958699;-1.1739;1.4823;-1.6998;2.543
1.964950;0.3389;0.1513;0.1053;0.386
1.977205;0.7614;0.7102;-1.4046;1.748
1.982375;0.4803;1.3522;0.6890;1.592
1.991308;0.1230;0.8804;0.3564;0.958
1.998030;-0.2762;0.7509;-4.4262;4.498
2.004805;0.2014;0.8584;3.4168;3.529
2.012126;0.8998;0.1060;-1.8786;2.086
2.031073;-0.6199;0.9784;1.7629;2.109
2.031715;0.6251;0.3274;0.8368;1.095
2.037997;-0.5560;0.2708;-1.2707;1.413
2.044302;-0.6172;0.4066;-0.9905;1.236
2.052444;-0.4272;-0.4653;1.6949;1.809
2.060586;0.7081;0.4784;-1.2312;1.499
2.070387;-1.5306;-0.2008;-2.3359;2.800
2.076652;2.2364;1.5562;-0.7194;2.818
2.084536;0.1557;-0.0974;-0.3525;0.397
2.092645;-1.6245;1.6783;-4.2002;4.806
2.102478;-0.8239;0.2587;-2.9999;3.122
2.108465;-0.5983;-0.3268;1.3519;1.514
2.116607;2.0077;0.7280;4.2173;4.727
2.125284;-2.1974;-0.1835;0.0586;2.206
2.132871;-1.4351;-0.0589;3.0189;3.343
2.141046;0.1294;-1.4058;1.1017;1.791
2.149558;0.7680;-0.2898;-2.5893;2.716
2.160173;1.3252;1.1998;-3.3073;3.760
2.172983;1.9973;0.7057;-0.8355;2.277
2.173521;-0.5804;-0.2310;-1.2118;1.363
2.184966;1.2644;-0.0278;5.2275;5.378
2.191269;-1.8956;0.1054;-2.3849;3.048
2.200019;-1.5251;0.8467;2.9376;3.416
2.206893;-0.6451;0.3539;0.0085;0.736
2.215655;0.6293;0.6860;-1.8299;2.053
2.221937;0.0043;0.1870;0.7315;0.755
2.229345;0.5037;0.0858;0.5550;0.754
2.237613;-0.9948;0.4177;-3.1596;3.339
2.245909;0.5719;0.2765;-0.7046;0.949
2.253877;-1.0157;0.5802;-0.1198;1.176
2.261917;0.7950;-0.0563;-0.1000;0.803
2.272144;-0.1054;1.0625;1.4270;1.782
2.277788;-0.1418;-0.0576;-1.8752;1.881
2.285799;-1.5075;0.0205;-1.7926;2.342
2.293877;0.4466;0.3426;7.1417;7.164
2.302178;1.9291;-0.4369;-5.0605;5.433
2.310798;-0.2350;0.8686;0.6076;1.086
2.317969;-0.4961;0.1785;1.2611;1.367
2.326063;-0.4623;0.7346;-2.7651;2.898
2.334225;-0.5052;-0.5632;5.5838;5.635
2.342184;-0.6122;0.1874;-7.0036;7.033
2.350454;1.3976;0.0965;8.3852;8.501
2.359952;-0.3482;0.0789;-7.8187;7.827
2.373115;0.3871;0.9796;4.9336;5.045
2.377131;-0.8095;-0.4919;-3.5944;3.717
2.382193;0.3200;1.4892;3.8865;4.174
2.391218;-1.3652;0.0772;1.7277;2.203
2.399669;-1.8842;-0.2690;-0.5602;1.984
2.408036;0.8770;0.9817;-5.4950;5.651
2.416201;3.9144;1.5180;-4.4246;6.099
2.425765;2.4721;0.2299;4.2292;4.904
2.434395;-1.9648;-0.6366;0.2065;2.076
2.442721;-0.7298;0.3850;1.9423;2.110
2.447348;0.0968;0.9467;-2.2429;2.436
2.455238;0.2395;1.3222;5.1046;5.278
2.462694;-2.2069;-0.3757;-1.4662;2.676
2.473146;-0.8410;0.1682;2.5685;2.708
2.480689;-0.0630;0.4356;-4.4885;4.510
2.487258;2.4100;0.5529;-0.8524;2.615
2.495015;-0.3829;0.7574;0.8344;1.190
2.503045;-1.6578;0.9591;1.1941;2.257
2.511296;-1.1814;0.1336;2.4795;2.750
2.519125;-0.2601;-0.4267;-3.5745;3.609
2.527050;0.5157;0.2275;2.4757;2.539
2.535386;0.3527;-0.2168;-5.7259;5.741
2.543364;1.0823;1.3939;3.4555;3.880
2.551315;0.0882;-0.9246;-1.2251;1.537
2.560006;-1.0465;0.6390;-1.3668;1.836
2.569409;-1.5360;0.1366;0.9076;1.789
2.583797;-1.0992;-0.1276;3.6602;3.824
2.584269;1.2007;0.7830;-1.5120;2.083
2.596167;0.5986;0.6670;-1.4297;1.687
2.601226;1.0891;0.2284;-4.2152;4.360
2.609595;-0.8724;0.1132;0.8724;1.239
2.616963;-0.9679;-0.0547;2.8413;3.002
2.625184;-1.2018;-0.5731;0.8894;1.601
2.633635;-0.9376;0.2560;0.8625;1.299
2.642011;-1.5798;-0.4919;-1.5089;2.239
2.650315;2.6914;1.1478;-5.1939;5.961
2.658494;1.2411;0.3997;2.2483;2.599
2.664640;-0.4471;-0.5280;-1.8627;1.987
2.672129;0.3015;0.8838;2.3335;2.513
2.683149;0.3721;0.2909;0.9948;1.101
2.688760;-2.2146;-0.6172;-0.7568;2.420
2.696148;-1.2529;0.7222;-3.0186;3.347
2.704987;0.3084;-0.4964;10.2874;10.304
2.712168;0.3289;0.3090;-7.5764;7.590
2.720552;0.1093;0.4689;5.5475;5.568
2.728573;-0.0113;0.1667;0.4045;0.438
2.736429;0.0462;0.1369;-4.6943;4.697
2.745089;0.2949;0.7079;4.1908;4.260
2.753400;-1.3269;-0.7883;0.1805;1.554
2.760731;0.3424;1.0958;1.1670;1.637
2.769486;-0.2250;0.2942;-1.6672;1.708
2.783708;0.5560;0.5328;0.6318;0.996
2.788389;0.3114;0.2934;-2.2832;2.323
2.793744;-0.5460;-0.2128;-7.9431;7.965
2.801158;1.2608;1.0131;6.6283;6.823
2.809320;-1.0107;0.1214;-5.9908;6.077
2.817475;0.4954;-0.4748;-1.8301;1.955
2.825650;-1.5826;0.8094;-1.1218;2.102
2.834248;-0.7287;0.2087;0.9152;1.188
2.842696;0.2958;0.0947;-2.3966;2.417
2.851377;-0.0801;-0.1472;3.1238;3.128
2.859374;0.4637;0.3489;-2.0132;2.095
2.868786;2.0345;0.5303;1.9803;2.888
2.882182;-0.0582;-0.3544;-2.1040;2.134
2.882615;0.1428;1.4984;2.5168;2.933
2.889605;-0.8963;-0.2167;-3.6155;3.731
2.897361;-0.0449;0.3809;4.7763;4.792
2.906070;-0.2361;-0.0225;-3.3323;3.341
2.913712;0.3281;0.6133;2.7294;2.817
2.922881;0.1586;0.1183;1.8410;1.852
2.929472;-1.6319;-0.3123;-2.6353;3.115
2.937936;1.3788;1.2972;-3.2712;3.779
2.945795;0.7413;0.1415;3.0283;3.121
2.953662;-1.8731;-1.2319;-1.4347;2.662
2.961937;0.0995;0.5481;1.7787;1.864
2.970289;-0.1456;0.2806;0.6699;0.741
2.982836;0.8790;-0.1619;-1.0508;1.380
2.988756;-1.6393;0.0548;-2.4252;2.928
2.994259;0.3866;-0.4900;4.0324;4.080
3.002047;0.1656;-0.3448;-2.9127;2.938
3.010584;0.5550;0.3377;2.6800;2.758
3.017927;-0.6935;-0.0438;-5.0796;5.127
3.026092;0.1786;0.5569;8.2336;8.254
3.033876;-0.3129;0.4715;-6.4093;6.434
3.041896;-1.8344;-0.5845;8.0381;8.265
3.049856;-1.3621;0.7086;-5.0009;5.231
3.058161;0.7980;0.6958;1.4498;1.795
3.067184;-0.2655;-0.2419;-3.3753;3.394
3.075267;-0.2375;0.7976;0.9096;1.233
3.082701;-1.3471;0.6907;-3.9440;4.225
3.091354;0.0589;-0.6825;2.3056;2.405
3.099748;-0.0467;0.0774;-1.8521;1.854
3.109938;0.0111;-0.0493;2.4758;2.476
3.114808;-1.7042;-0.3565;-3.7254;4.112
3.122779;-1.3501;0.0221;2.3562;2.716
3.130792;0.6175;0.1209;-1.1772;1.335
3.138784;0.7017;0.4867;2.4642;2.608
3.146883;-0.8479;0.1895;-2.1361;2.306
3.154790;-0.9122;0.1491;-6.1303;6.200
3.163344;-1.6527;-0.3307;4.5422;4.845
3.170889;0.8521;-0.3159;-4.6690;4.757
3.181672;-0.7695;0.8745;2.2611;2.544
3.187562;0.9504;-0.4709;-2.8159;3.009
3.195410;-0.2196;0.3281;2.4850;2.516
3.203270;0.0966;0.3307;-1.9481;1.978
3.211400;-0.5202;-0.0811;0.8561;1.005
3.219043;-0.2513;0.3072;0.2270;0.457
3.227129;0.7515;0.3519;-3.0079;3.120
3.235499;-1.0744;-0.0769;6.1857;6.279
3.243925;-0.7989;0.5905;-9.0184;9.073
3.252486;0.0303;-0.1875;0.9620;0.981
3.260689;-0.0974;-0.9199;7.2388;7.298
3.270144;1.0713;-0.1932;-3.5709;3.733
3.282861;0.2894;0.5985;0.0071;0.665
3.283389;-2.4847;0.1737;-1.3964;2.856
3.292885;2.2667;-0.0192;8.6210;8.914
3.301181;-0.5606;0.1918;-5.1273;5.161
3.309940;1.5926;0.8696;2.9482;3.462
3.317663;-0.8736;0.1973;-1.5917;1.826
3.326757;-0.5845;0.5638;-2.3994;2.533
3.334535;-0.7650;-0.5667;3.4553;3.584
3.340231;-0.2982;-0.0063;-2.3857;2.404
3.348019;1.0937;0.8825;1.0215;1.737
3.358973;-1.7110;-0.3985;2.5380;3.087
3.364902;0.0410;0.4786;-1.5368;1.610
3.372311;0.7522;0.6519;-2.3324;2.536
3.380516;-0.5115;-0.0294;1.0107;1.133
3.388412;0.2952;0.7602;0.7009;1.075
3.396569;-0.6345;-0.2099;1.9312;2.044
3.405519;-1.3010;0.1986;-5.5765;5.730
3.412465;1.9756;-0.0288;7.4244;7.683
3.420278;0.0377;0.5246;1.5374;1.625
3.429218;-1.0663;-0.1077;-3.7932;3.942
3.436724;-1.7305;0.3751;3.7458;4.143
3.445504;0.9111;0.3775;-6.2154;6.293
3.453388;0.3614;0.8804;2.7557;2.915
3.462030;-2.2920;-0.0518;-0.7809;2.422
3.474464;-0.4815;-0.1781;-1.9263;1.994
3.479841;2.6126;1.2429;-3.0448;4.200
3.485236;-0.4704;-0.7220;1.8753;2.064
3.492288;-1.7156;-0.6384;-0.7649;1.984
3.500384;-0.0138;0.8495;4.0129;4.102
3.509166;0.7457;0.2164;-4.2499;4.320
3.517364;0.5632;0.4531;5.5548;5.602
3.525562;-0.1879;0.2174;-4.6399;4.649
3.533320;-0.2313;1.1037;1.4613;1.846
3.542072;-0.3931;-0.6259;2.7789;2.876
3.551265;-0.0896;0.3017;-1.6617;1.691
3.557377;0.1471;0.8213;0.1163;0.842
3.565529;-1.7038;0.1767;-5.4551;5.718
3.575028;1.7183;0.2127;9.0779;9.242
3.582727;-2.2877;0.3378;-2.9804;3.772
3.589236;1.2335;0.5161;2.1974;2.572
3.597601;-0.4366;-0.1092;-0.9619;1.062
3.605468;-0.3885;0.1322;-2.5408;2.574
3.613232;0.6814;0.0801;5.6189;5.661
3.621508;-1.5703;-0.5312;-4.1222;4.443
3.630707;1.4232;0.8121;8.5805;8.736
3.637389;-1.0785;0.6460;-8.4278;8.521
3.646557;-0.1700;-1.2917;3.9962;4.203
3.653478;1.0435;0.7876;-1.2413;1.803
3.664768;-0.7192;-0.1342;-2.3242;2.437
3.669852;-0.6711;-0.0095;5.8699;5.908
3.677767;-0.5638;-0.3987;-0.4170;0.807
3.686364;0.8285;0.3438;-4.9881;5.068
3.694584;0.0227;-0.1532;4.8482;4.851
3.702529;-0.3432;-0.5321;1.7338;1.846
3.711077;-0.1329;0.6560;0.5973;0.897
3.720184;-1.2791;0.1138;-5.0789;5.239
3.727352;2.6211;0.5460;16.2036;16.423
3.734936;-1.3965;0.1863;-7.0480;7.187
3.743532;-1.2283;0.5193;-3.7923;4.020
3.751799;-0.6291;-0.5465;9.6603;9.696
3.760238;-0.7645;0.8105;-9.1396;9.207
3.770669;-0.2564;-0.5803;4.3320;4.378
3.775895;1.4690;0.7290;-3.3983;3.773
3.782994;-1.9308;-1.4057;1.7607;2.967
3.790756;0.9645;0.8595;0.9306;1.592
3.798375;-0.8445;0.1618;-2.2153;2.376
3.806938;1.5256;-0.0179;6.3910;6.571
3.814937;-0.8332;0.4493;-7.4962;7.556
3.822709;-0.3406;0.5685;2.7822;2.860
3.830760;-1.8619;0.3224;-3.8219;4.264
3.838975;2.3289;0.1229;5.9420;6.383
3.846632;-2.0988;0.4346;-6.2530;6.610
3.854793;0.7192;0.0813;10.7752;10.800
3.863011;-0.1170;-0.6920;-7.3773;7.411
3.875283;-2.7719;-0.2492;2.7000;3.878
3.880329;0.5955;-0.0142;-1.7006;1.802
3.887348;1.6162;0.6610;7.3794;7.583
3.895551;-0.4352;-0.1279;-6.3316;6.348
3.903427;-2.0770;0.6859;2.1517;3.068
3.911245;-0.5194;-0.8767;-3.7552;3.891
3.919129;0.5767;1.5580;-1.3832;2.162
3.927305;-0.2653;-0.1350;-0.1107;0.318
3.935194;0.8197;0.2056;2.2000;2.357
3.943739;-2.0061;-0.0831;-1.3375;2.413
3.952648;0.8735;-0.0970;-2.5576;2.704
3.961018;-0.3936;1.0010;3.2290;3.403
3.971517;-3.2576;-0.9481;0.3221;3.408
3.976970;-1.0480;0.3189;-4.3213;4.458
3.984257;3.4632;3.4551;-4.7667;6.830
3.991500;-3.0983;-0.3218;2.7013;4.123
3.999655;-1.7436;-0.0620;0.8747;1.952
4.011925;1.9594;0.8850;-1.1138;2.421
4.016243;-1.4671;0.0793;-0.8609;1.703
4.023655;-0.4144;-1.4889;5.3999;5.617
4.031643;-0.5223;0.4812;-6.7573;6.794
4.041392;1.3353;0.3082;6.4894;6.633
4.047880;-1.7648;-1.1980;-2.7929;3.514
4.055728;-1.0249;1.4681;-3.1825;3.652
4.064493;-0.0516;-0.1903;2.4384;2.446
4.072123;-1.1073;-0.2898;-2.0654;2.361
4.079651;-0.7862;0.4804;2.5583;2.719
4.088139;-1.7813;0.2335;-6.4927;6.737
4.095984;-2.2441;-1.0964;1.6562;2.997
4.104207;0.9473;0.8724;3.1655;3.417
4.113030;0.4759;1.6498;-4.8690;5.163
4.120520;-1.1037;-0.5244;-2.9650;3.207
4.128726;-0.5035;-0.0505;-6.2247;6.245
4.136380;4.2454;2.9970;2.9102;5.956
4.144409;-0.4976;0.9762;4.1589;4.301
4.152620;-0.8767;0.0886;-8.6068;8.652
4.162045;-0.3916;-0.6147;2.8856;2.976
4.173767;-1.0551;-0.8460;8.0155;8.129
4.178660;0.3956;-0.3249;-5.3450;5.369
4.184447;-1.2272;0.8605;1.2524;1.953
4.193212;2.6752;0.6016;11.4579;11.781
4.201941;-1.4203;0.4526;-7.3763;7.525
4.210114;0.6337;0.2832;-11.7774;11.798
4.218056;-1.3253;0.1341;-3.2725;3.533
4.224943;-0.7291;0.4494;0.6984;1.105
4.232872;-1.9751;-0.5655;5.0130;5.418
4.240782;0.1678;-1.0226;-4.2260;4.351
4.249315;-0.3900;2.4407;-0.0316;2.472
4.257164;2.1335;-0.7548;2.3119;3.235
4.267544;-1.2013;-1.2396;1.5535;2.322
4.273423;0.3495;1.7427;0.2787;1.799
4.281172;-0.7096;0.3009;-6.6786;6.723
4.289401;1.2098;-1.1578;-3.5572;3.932
4.297367;-2.3888;0.0936;-4.2904;4.911
4.305752;-0.7045;-0.5632;0.1177;0.910
4.314102;-1.0582;1.4350;-7.8288;8.029
4.323422;-0.9725;-1.8054;6.2800;6.606
4.329586;-0.0427;-0.9118;-6.5036;6.567
4.338146;-0.3558;0.2403;5.1239;5.142
4.345636;0.0249;0.2312;-4.2796;4.286
4.354140;-0.0200;-0.0888;1.8080;1.810
4.362547;1.7276;-0.2312;-1.3054;2.178
